repair_stage,scenario,episode_id,step,active_mask_sum,active_slots,info_active_obstacle_count,ids_len,inactive_forwarded_count,duplicate_active_ids,replacement_seen,replacement_count
before_fix,eval_flow_high_speed,0,10,6,6,6,6,0,0,0,7
before_fix,eval_flow_high_speed,0,11,6,6,6,6,0,0,0,7
before_fix,eval_flow_high_speed,0,12,6,6,6,6,0,0,0,7
before_fix,eval_flow_high_speed,0,13,6,6,6,6,0,0,0,7
before_fix,eval_flow_high_speed,0,14,6,6,6,6,0,0,0,7
before_fix,eval_flow_high_speed,0,15,6,6,6,6,0,0,0,7
before_fix,eval_flow_high_speed,0,16,6,6,6,6,0,0,0,7
before_fix,eval_flow_high_speed,0,17,6,6,6,6,0,0,0,7
before_fix,eval_flow_high_speed,0,18,6,6,6,6,0,0,0,7
before_fix,eval_flow_high_speed,0,19,6,6,6,6,0,0,1,8
before_fix,eval_flow_high_speed,0,20,6,6,6,6,0,0,0,8
before_fix,eval_flow_high_speed,0,21,6,6,6,6,0,0,1,9
before_fix,eval_flow_high_speed,0,22,6,6,6,6,0,0,0,9
before_fix,eval_flow_high_speed,0,23,6,6,6,6,0,0,1,10
before_fix,eval_flow_high_speed,0,24,6,6,6,6,0,0,1,11
before_fix,eval_flow_high_speed,0,25,6,6,6,6,0,0,1,12
before_fix,eval_flow_high_speed,1,0,5,5,5,5,0,0,0,0
before_fix,eval_flow_high_speed,1,1,5,5,5,5,0,0,1,3
before_fix,eval_flow_high_speed,1,2,5,5,5,5,0,0,1,5
before_fix,eval_flow_high_speed,1,3,5,5,5,5,0,0,1,7
before_fix,eval_flow_high_speed,1,4,5,5,5,5,0,0,1,9
before_fix,eval_flow_high_speed,1,5,5,5,5,5,0,0,1,10
before_fix,eval_flow_high_speed,1,6,5,5,5,5,0,0,1,11
before_fix,eval_flow_high_speed,1,7,5,5,5,5,0,0,0,11
before_fix,eval_flow_high_speed,1,8,5,5,5,5,0,0,0,11
before_fix,eval_flow_high_speed,1,9,5,5,5,5,0,0,0,11
before_fix,eval_flow_high_speed,1,10,5,5,5,5,0,0,0,11
before_fix,eval_flow_high_speed,1,11,5,5,5,5,0,0,0,11
before_fix,eval_flow_high_speed,1,12,5,5,5,5,0,0,0,11
before_fix,eval_flow_high_speed,1,13,5,5,5,5,0,0,0,11
before_fix,eval_flow_high_speed,1,14,5,5,5,5,0,0,0,11
before_fix,eval_flow_high_speed,1,15,5,5,5,5,0,0,0,11
before_fix,eval_flow_high_speed,1,16,5,5,5,5,0,0,0,11
before_fix,eval_flow_high_speed,1,17,5,5,5,5,0,0,0,11
before_fix,eval_flow_high_speed,1,18,5,5,5,5,0,0,0,11
before_fix,eval_flow_high_speed,1,19,5,5,5,5,0,0,0,11
before_fix,eval_flow_high_speed,2,0,5,5,5,5,0,0,0,0
before_fix,eval_flow_high_speed,2,1,5,5,5,5,0,0,1,3
before_fix,eval_flow_high_speed,2,2,5,5,5,5,0,0,1,4
before_fix,eval_flow_high_speed,2,3,5,5,5,5,0,0,0,4
before_fix,eval_flow_high_speed,2,4,5,5,5,5,0,0,0,4
before_fix,eval_flow_high_speed,2,5,5,5,5,5,0,0,0,4
before_fix,eval_flow_high_speed,2,6,5,5,5,5,0,0,0,4
before_fix,eval_flow_high_speed,2,7,5,5,5,5,0,0,0,4
before_fix,eval_flow_high_speed,2,8,5,5,5,5,0,0,0,4
before_fix,eval_flow_high_speed,2,9,5,5,5,5,0,0,0,4
before_fix,eval_flow_high_speed,2,10,5,5,5,5,0,0,0,4
before_fix,eval_flow_high_speed,2,11,5,5,5,5,0,0,0,4
before_fix,eval_flow_high_speed,2,12,5,5,5,5,0,0,0,4
before_fix,eval_flow_high_speed,3,0,8,8,8,8,0,0,0,0
before_fix,eval_flow_high_speed,3,1,8,8,8,8,0,0,1,5
before_fix,eval_flow_high_speed,3,2,8,8,8,8,0,0,1,6
before_fix,eval_flow_high_speed,3,3,8,8,8,8,0,0,1,7
before_fix,eval_flow_high_speed,3,4,8,8,8,8,0,0,1,8
before_fix,eval_flow_high_speed,3,5,8,8,8,8,0,0,1,9
before_fix,eval_flow_high_speed,3,6,8,8,8,8,0,0,0,9
before_fix,eval_flow_high_speed,3,7,8,8,8,8,0,0,0,9
before_fix,eval_flow_high_speed,3,8,8,8,8,8,0,0,0,9
before_fix,eval_flow_high_speed,3,9,8,8,8,8,0,0,0,9
before_fix,eval_flow_high_speed,3,10,8,8,8,8,0,0,0,9
before_fix,eval_flow_high_speed,3,11,8,8,8,8,0,0,0,9
before_fix,eval_flow_high_speed,3,12,8,8,8,8,0,0,0,9
before_fix,eval_flow_high_speed,3,13,8,8,8,8,0,0,0,9
before_fix,eval_flow_high_speed,3,14,8,8,8,8,0,0,0,9
before_fix,eval_flow_high_speed,3,15,8,8,8,8,0,0,0,9
before_fix,eval_flow_high_speed,3,16,8,8,8,8,0,0,0,9
before_fix,eval_flow_high_speed,3,17,8,8,8,8,0,0,0,9
before_fix,eval_flow_high_speed,4,0,6,6,6,6,0,0,0,0
before_fix,eval_flow_high_speed,4,1,6,6,6,6,0,0,1,5
before_fix,eval_flow_high_speed,4,2,6,6,6,6,0,0,1,8
before_fix,eval_flow_high_speed,4,3,6,6,6,6,0,0,1,11
before_fix,eval_flow_high_speed,4,4,6,6,6,6,0,0,1,14
before_fix,eval_flow_high_speed,4,5,6,6,6,6,0,0,0,14
before_fix,eval_flow_high_speed,4,6,6,6,6,6,0,0,0,14
before_fix,eval_flow_high_speed,4,7,6,6,6,6,0,0,0,14
before_fix,eval_flow_high_speed,4,8,6,6,6,6,0,0,0,14
before_fix,eval_flow_high_speed,4,9,6,6,6,6,0,0,0,14
before_fix,eval_flow_high_speed,4,10,6,6,6,6,0,0,0,14
before_fix,eval_flow_high_speed,4,11,6,6,6,6,0,0,0,14
before_fix,eval_flow_high_speed,4,12,6,6,6,6,0,0,0,14
before_fix,eval_flow_high_speed,4,13,6,6,6,6,0,0,0,14
before_fix,eval_flow_high_speed,4,14,6,6,6,6,0,0,0,14
before_fix,eval_flow_high_speed,4,15,6,6,6,6,0,0,0,14
before_fix,eval_flow_high_speed,4,16,6,6,6,6,0,0,0,14
before_fix,eval_flow_high_speed,4,17,6,6,6,6,0,0,0,14
before_fix,eval_flow_high_speed,4,18,6,6,6,6,0,0,0,14
before_fix,eval_flow_high_speed,4,19,6,6,6,6,0,0,0,14
before_fix,eval_flow_high_speed,4,20,6,6,6,6,0,0,0,14
before_fix,eval_flow_high_speed,4,21,6,6,6,6,0,0,1,15
before_fix,eval_flow_high_speed,4,22,6,6,6,6,0,0,1,17
before_fix,eval_flow_high_speed,4,23,6,6,6,6,0,0,1,19
before_fix,eval_flow_high_speed,4,24,6,6,6,6,0,0,1,20
before_fix,eval_flow_high_speed,4,25,6,6,6,6,0,0,1,21
before_fix,eval_flow_high_speed,4,26,6,6,6,6,0,0,1,23
before_fix,eval_flow_high_speed,5,0,5,5,5,5,0,0,0,0
before_fix,eval_flow_high_speed,5,1,5,5,5,5,0,0,1,3
before_fix,eval_flow_high_speed,5,2,5,5,5,5,0,0,1,4
before_fix,eval_flow_high_speed,5,3,5,5,5,5,0,0,1,5
before_fix,eval_flow_high_speed,5,4,5,5,5,5,0,0,1,6
before_fix,eval_flow_high_speed,5,5,5,5,5,5,0,0,0,6
before_fix,eval_flow_high_speed,5,6,5,5,5,5,0,0,0,6
before_fix,eval_flow_high_speed,5,7,5,5,5,5,0,0,0,6
before_fix,eval_flow_high_speed,5,8,5,5,5,5,0,0,0,6
before_fix,eval_flow_high_speed,5,9,5,5,5,5,0,0,0,6
before_fix,eval_flow_high_speed,5,10,5,5,5,5,0,0,0,6
before_fix,eval_flow_high_speed,5,11,5,5,5,5,0,0,0,6
before_fix,eval_flow_high_speed,5,12,5,5,5,5,0,0,0,6
before_fix,eval_flow_high_speed,5,13,5,5,5,5,0,0,0,6
before_fix,eval_flow_high_speed,5,14,5,5,5,5,0,0,0,6
before_fix,eval_flow_high_speed,5,15,5,5,5,5,0,0,0,6
before_fix,eval_flow_high_speed,6,0,5,5,5,5,0,0,0,0
before_fix,eval_flow_high_speed,6,1,5,5,5,5,0,0,1,2
before_fix,eval_flow_high_speed,6,2,5,5,5,5,0,0,1,4
before_fix,eval_flow_high_speed,6,3,5,5,5,5,0,0,1,5
before_fix,eval_flow_high_speed,6,4,5,5,5,5,0,0,1,6
before_fix,eval_flow_high_speed,6,5,5,5,5,5,0,0,1,7
before_fix,eval_flow_high_speed,6,6,5,5,5,5,0,0,1,8
before_fix,eval_flow_high_speed,6,7,5,5,5,5,0,0,1,9
before_fix,eval_flow_high_speed,6,8,5,5,5,5,0,0,1,10
before_fix,eval_flow_high_speed,6,9,5,5,5,5,0,0,0,10
before_fix,eval_flow_high_speed,6,10,5,5,5,5,0,0,0,10
before_fix,eval_flow_high_speed,6,11,5,5,5,5,0,0,0,10
before_fix,eval_flow_high_speed,6,12,5,5,5,5,0,0,0,10
before_fix,eval_flow_high_speed,6,13,5,5,5,5,0,0,0,10
before_fix,eval_flow_high_speed,6,14,5,5,5,5,0,0,0,10
before_fix,eval_flow_high_speed,6,15,5,5,5,5,0,0,0,10
before_fix,eval_flow_high_speed,6,16,5,5,5,5,0,0,0,10
before_fix,eval_flow_high_speed,6,17,5,5,5,5,0,0,0,10
before_fix,eval_flow_high_speed,6,18,5,5,5,5,0,0,0,10
before_fix,eval_flow_high_speed,6,19,5,5,5,5,0,0,0,10
before_fix,eval_flow_high_speed,6,20,5,5,5,5,0,0,1,11
before_fix,eval_flow_high_speed,7,0,5,5,5,5,0,0,0,0
before_fix,eval_flow_high_speed,7,1,5,5,5,5,0,0,1,2
before_fix,eval_flow_high_speed,7,2,5,5,5,5,0,0,1,4
before_fix,eval_flow_high_speed,7,3,5,5,5,5,0,0,1,5
before_fix,eval_flow_high_speed,7,4,5,5,5,5,0,0,0,5
before_fix,eval_flow_high_speed,7,5,5,5,5,5,0,0,0,5
before_fix,eval_flow_high_speed,7,6,5,5,5,5,0,0,0,5
before_fix,eval_flow_high_speed,7,7,5,5,5,5,0,0,0,5
before_fix,eval_flow_high_speed,7,8,5,5,5,5,0,0,0,5
before_fix,eval_flow_high_speed,7,9,5,5,5,5,0,0,0,5
before_fix,eval_flow_high_speed,7,10,5,5,5,5,0,0,0,5
before_fix,eval_flow_high_speed,7,11,5,5,5,5,0,0,0,5
before_fix,eval_flow_high_speed,7,12,5,5,5,5,0,0,0,5
before_fix,eval_flow_high_speed,8,0,7,7,7,7,0,0,0,0
before_fix,eval_flow_high_speed,8,1,7,7,7,7,0,0,1,4
before_fix,eval_flow_high_speed,8,2,7,7,7,7,0,0,1,7
before_fix,eval_flow_high_speed,8,3,7,7,7,7,0,0,1,9
before_fix,eval_flow_high_speed,8,4,7,7,7,7,0,0,1,10
before_fix,eval_flow_high_speed,8,5,7,7,7,7,0,0,1,11
before_fix,eval_flow_high_speed,8,6,7,7,7,7,0,0,1,12
before_fix,eval_flow_high_speed,8,7,7,7,7,7,0,0,1,13
before_fix,eval_flow_high_speed,8,8,7,7,7,7,0,0,0,13
before_fix,eval_flow_high_speed,8,9,7,7,7,7,0,0,0,13
before_fix,eval_flow_high_speed,8,10,7,7,7,7,0,0,0,13
before_fix,eval_flow_high_speed,8,11,7,7,7,7,0,0,0,13
before_fix,eval_flow_high_speed,8,12,7,7,7,7,0,0,0,13
before_fix,eval_flow_high_speed,8,13,7,7,7,7,0,0,0,13
before_fix,eval_flow_high_speed,8,14,7,7,7,7,0,0,0,13
before_fix,eval_flow_high_speed,8,15,7,7,7,7,0,0,0,13
before_fix,eval_flow_high_speed,9,0,5,5,5,5,0,0,0,0
before_fix,eval_flow_high_speed,9,1,5,5,5,5,0,0,1,3
before_fix,eval_flow_high_speed,9,2,5,5,5,5,0,0,1,4
before_fix,eval_flow_high_speed,9,3,5,5,5,5,0,0,1,5
before_fix,eval_flow_high_speed,9,4,5,5,5,5,0,0,1,6
before_fix,eval_flow_high_speed,9,5,5,5,5,5,0,0,0,6
before_fix,eval_flow_high_speed,9,6,5,5,5,5,0,0,0,6
before_fix,eval_flow_high_speed,9,7,5,5,5,5,0,0,0,6
before_fix,eval_flow_high_speed,9,8,5,5,5,5,0,0,0,6
before_fix,eval_flow_high_speed,9,9,5,5,5,5,0,0,0,6
before_fix,eval_flow_high_speed,9,10,5,5,5,5,0,0,0,6
before_fix,eval_flow_high_speed,9,11,5,5,5,5,0,0,0,6
before_fix,eval_flow_high_speed,9,12,5,5,5,5,0,0,0,6
before_fix,eval_flow_high_speed,9,13,5,5,5,5,0,0,0,6
before_fix,eval_flow_high_speed,9,14,5,5,5,5,0,0,0,6
before_fix,eval_flow_high_speed,9,15,5,5,5,5,0,0,0,6
before_fix,eval_flow_high_speed,9,16,5,5,5,5,0,0,0,6
before_fix,eval_flow_high_speed,9,17,5,5,5,5,0,0,0,6
before_fix,eval_flow_mixed_ood,0,0,7,7,7,7,0,0,0,0
before_fix,eval_flow_mixed_ood,0,1,7,7,7,7,0,0,1,3
before_fix,eval_flow_mixed_ood,0,2,7,7,7,7,0,0,1,4
before_fix,eval_flow_mixed_ood,0,3,7,7,7,7,0,0,0,4
before_fix,eval_flow_mixed_ood,0,4,7,7,7,7,0,0,0,4
before_fix,eval_flow_mixed_ood,0,5,7,7,7,7,0,0,0,4
before_fix,eval_flow_mixed_ood,0,6,7,7,7,7,0,0,0,4
before_fix,eval_flow_mixed_ood,0,7,7,7,7,7,0,0,0,4
before_fix,eval_flow_mixed_ood,0,8,7,7,7,7,0,0,0,4
before_fix,eval_flow_mixed_ood,0,9,7,7,7,7,0,0,0,4
before_fix,eval_flow_mixed_ood,0,10,7,7,7,7,0,0,0,4
before_fix,eval_flow_mixed_ood,0,11,7,7,7,7,0,0,0,4
before_fix,eval_flow_mixed_ood,0,12,7,7,7,7,0,0,0,4
before_fix,eval_flow_mixed_ood,0,13,7,7,7,7,0,0,0,4
before_fix,eval_flow_mixed_ood,0,14,7,7,7,7,0,0,0,4
before_fix,eval_flow_mixed_ood,0,15,7,7,7,7,0,0,0,4
before_fix,eval_flow_mixed_ood,0,16,7,7,7,7,0,0,0,4
before_fix,eval_flow_mixed_ood,0,17,7,7,7,7,0,0,0,4
before_fix,eval_flow_mixed_ood,0,18,7,7,7,7,0,0,0,4
before_fix,eval_flow_mixed_ood,0,19,7,7,7,7,0,0,0,4
before_fix,eval_flow_mixed_ood,0,20,7,7,7,7,0,0,0,4
before_fix,eval_flow_mixed_ood,0,21,7,7,7,7,0,0,1,5
before_fix,eval_flow_mixed_ood,0,22,7,7,7,7,0,0,1,7
before_fix,eval_flow_mixed_ood,0,23,7,7,7,7,0,0,0,7
before_fix,eval_flow_mixed_ood,0,24,7,7,7,7,0,0,0,7
before_fix,eval_flow_mixed_ood,0,25,7,7,7,7,0,0,1,8
before_fix,eval_flow_mixed_ood,0,26,7,7,7,7,0,0,1,9
before_fix,eval_flow_mixed_ood,0,27,7,7,7,7,0,0,1,11
before_fix,eval_flow_mixed_ood,0,28,7,7,7,7,0,0,1,12
before_fix,eval_flow_mixed_ood,0,29,7,7,7,7,0,0,1,13
before_fix,eval_flow_mixed_ood,0,30,7,7,7,7,0,0,1,15
before_fix,eval_flow_mixed_ood,0,31,7,7,7,7,0,0,1,16
before_fix,eval_flow_mixed_ood,0,32,7,7,7,7,0,0,1,17
before_fix,eval_flow_mixed_ood,0,33,7,7,7,7,0,0,0,17
before_fix,eval_flow_mixed_ood,0,34,7,7,7,7,0,0,0,17
before_fix,eval_flow_mixed_ood,0,35,7,7,7,7,0,0,0,17
before_fix,eval_flow_mixed_ood,0,36,7,7,7,7,0,0,0,17
before_fix,eval_flow_mixed_ood,0,37,7,7,7,7,0,0,0,17
before_fix,eval_flow_mixed_ood,0,38,7,7,7,7,0,0,0,17
before_fix,eval_flow_mixed_ood,0,39,7,7,7,7,0,0,0,17
before_fix,eval_flow_mixed_ood,0,40,7,7,7,7,0,0,0,17
before_fix,eval_flow_mixed_ood,0,41,7,7,7,7,0,0,0,17
before_fix,eval_flow_mixed_ood,0,42,7,7,7,7,0,0,0,17
before_fix,eval_flow_mixed_ood,1,0,6,6,6,6,0,0,0,0
before_fix,eval_flow_mixed_ood,1,1,6,6,6,6,0,0,1,2
before_fix,eval_flow_mixed_ood,1,2,6,6,6,6,0,0,0,2
before_fix,eval_flow_mixed_ood,1,3,6,6,6,6,0,0,0,2
before_fix,eval_flow_mixed_ood,1,4,6,6,6,6,0,0,0,2
before_fix,eval_flow_mixed_ood,1,5,6,6,6,6,0,0,0,2
before_fix,eval_flow_mixed_ood,1,6,6,6,6,6,0,0,0,2
before_fix,eval_flow_mixed_ood,1,7,6,6,6,6,0,0,0,2
before_fix,eval_flow_mixed_ood,1,8,6,6,6,6,0,0,0,2
before_fix,eval_flow_mixed_ood,1,9,6,6,6,6,0,0,0,2
before_fix,eval_flow_mixed_ood,1,10,6,6,6,6,0,0,0,2
before_fix,eval_flow_mixed_ood,1,11,6,6,6,6,0,0,0,2
before_fix,eval_flow_mixed_ood,1,12,6,6,6,6,0,0,0,2
before_fix,eval_flow_mixed_ood,1,13,6,6,6,6,0,0,1,3
before_fix,eval_flow_mixed_ood,1,14,6,6,6,6,0,0,1,4
before_fix,eval_flow_mixed_ood,2,0,8,8,8,8,0,0,0,0
before_fix,eval_flow_mixed_ood,2,1,8,8,8,8,0,0,1,1
before_fix,eval_flow_mixed_ood,2,2,8,8,8,8,0,0,1,2
before_fix,eval_flow_mixed_ood,2,3,8,8,8,8,0,0,1,3
before_fix,eval_flow_mixed_ood,2,4,8,8,8,8,0,0,1,5
before_fix,eval_flow_mixed_ood,2,5,8,8,8,8,0,0,1,6
before_fix,eval_flow_mixed_ood,2,6,8,8,8,8,0,0,0,6
before_fix,eval_flow_mixed_ood,2,7,8,8,8,8,0,0,0,6
before_fix,eval_flow_mixed_ood,2,8,8,8,8,8,0,0,0,6
before_fix,eval_flow_mixed_ood,2,9,8,8,8,8,0,0,0,6
before_fix,eval_flow_mixed_ood,2,10,8,8,8,8,0,0,0,6
before_fix,eval_flow_mixed_ood,2,11,8,8,8,8,0,0,0,6
before_fix,eval_flow_mixed_ood,2,12,8,8,8,8,0,0,0,6
before_fix,eval_flow_mixed_ood,2,13,8,8,8,8,0,0,0,6
before_fix,eval_flow_mixed_ood,2,14,8,8,8,8,0,0,0,6
before_fix,eval_flow_mixed_ood,2,15,8,8,8,8,0,0,0,6
before_fix,eval_flow_mixed_ood,2,16,8,8,8,8,0,0,0,6
before_fix,eval_flow_mixed_ood,3,0,5,5,5,5,0,0,0,0
before_fix,eval_flow_mixed_ood,3,1,5,5,5,5,0,0,1,2
before_fix,eval_flow_mixed_ood,3,2,5,5,5,5,0,0,1,3
before_fix,eval_flow_mixed_ood,3,3,5,5,5,5,0,0,1,4
before_fix,eval_flow_mixed_ood,3,4,5,5,5,5,0,0,0,4
before_fix,eval_flow_mixed_ood,3,5,5,5,5,5,0,0,0,4
before_fix,eval_flow_mixed_ood,3,6,5,5,5,5,0,0,0,4
before_fix,eval_flow_mixed_ood,3,7,5,5,5,5,0,0,0,4
before_fix,eval_flow_mixed_ood,3,8,5,5,5,5,0,0,0,4
before_fix,eval_flow_mixed_ood,3,9,5,5,5,5,0,0,0,4
before_fix,eval_flow_mixed_ood,3,10,5,5,5,5,0,0,0,4
before_fix,eval_flow_mixed_ood,3,11,5,5,5,5,0,0,0,4
before_fix,eval_flow_mixed_ood,3,12,5,5,5,5,0,0,0,4
before_fix,eval_flow_mixed_ood,3,13,5,5,5,5,0,0,0,4
before_fix,eval_flow_mixed_ood,3,14,5,5,5,5,0,0,0,4
before_fix,eval_flow_mixed_ood,4,0,8,8,8,8,0,0,0,0
before_fix,eval_flow_mixed_ood,4,1,8,8,8,8,0,0,1,3
before_fix,eval_flow_mixed_ood,4,2,8,8,8,8,0,0,0,3
before_fix,eval_flow_mixed_ood,4,3,8,8,8,8,0,0,0,3
before_fix,eval_flow_mixed_ood,4,4,8,8,8,8,0,0,0,3
before_fix,eval_flow_mixed_ood,4,5,8,8,8,8,0,0,0,3
before_fix,eval_flow_mixed_ood,4,6,8,8,8,8,0,0,0,3
before_fix,eval_flow_mixed_ood,4,7,8,8,8,8,0,0,0,3
before_fix,eval_flow_mixed_ood,4,8,8,8,8,8,0,0,0,3
before_fix,eval_flow_mixed_ood,4,9,8,8,8,8,0,0,0,3
before_fix,eval_flow_mixed_ood,4,10,8,8,8,8,0,0,0,3
before_fix,eval_flow_mixed_ood,4,11,8,8,8,8,0,0,0,3
before_fix,eval_flow_mixed_ood,4,12,8,8,8,8,0,0,0,3
before_fix,eval_flow_mixed_ood,4,13,8,8,8,8,0,0,0,3
before_fix,eval_flow_mixed_ood,4,14,8,8,8,8,0,0,0,3
before_fix,eval_flow_mixed_ood,4,15,8,8,8,8,0,0,0,3
before_fix,eval_flow_mixed_ood,4,16,8,8,8,8,0,0,0,3
before_fix,eval_flow_mixed_ood,4,17,8,8,8,8,0,0,0,3
before_fix,eval_flow_mixed_ood,4,18,8,8,8,8,0,0,0,3
before_fix,eval_flow_mixed_ood,4,19,8,8,8,8,0,0,0,3
before_fix,eval_flow_mixed_ood,4,20,8,8,8,8,0,0,1,4
before_fix,eval_flow_mixed_ood,4,21,8,8,8,8,0,0,1,5
before_fix,eval_flow_mixed_ood,5,0,7,7,7,7,0,0,0,0
before_fix,eval_flow_mixed_ood,5,1,7,7,7,7,0,0,1,2
before_fix,eval_flow_mixed_ood,5,2,7,7,7,7,0,0,1,4
before_fix,eval_flow_mixed_ood,5,3,7,7,7,7,0,0,1,5
before_fix,eval_flow_mixed_ood,5,4,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,5,5,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,5,6,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,5,7,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,5,8,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,5,9,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,5,10,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,5,11,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,5,12,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,5,13,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,5,14,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,5,15,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,5,16,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,5,17,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,5,18,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,5,19,7,7,7,7,0,0,1,6
before_fix,eval_flow_mixed_ood,5,20,7,7,7,7,0,0,1,7
before_fix,eval_flow_mixed_ood,5,21,7,7,7,7,0,0,1,8
before_fix,eval_flow_mixed_ood,5,22,7,7,7,7,0,0,1,11
before_fix,eval_flow_mixed_ood,5,23,7,7,7,7,0,0,1,12
before_fix,eval_flow_mixed_ood,6,0,7,7,7,7,0,0,0,0
before_fix,eval_flow_mixed_ood,6,1,7,7,7,7,0,0,1,3
before_fix,eval_flow_mixed_ood,6,2,7,7,7,7,0,0,1,5
before_fix,eval_flow_mixed_ood,6,3,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,6,4,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,6,5,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,6,6,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,6,7,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,6,8,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,6,9,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,6,10,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,6,11,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,6,12,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,6,13,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,6,14,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,6,15,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,6,16,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,6,17,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,6,18,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,6,19,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,6,20,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,6,21,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,6,22,7,7,7,7,0,0,0,5
before_fix,eval_flow_mixed_ood,6,23,7,7,7,7,0,0,1,6
before_fix,eval_flow_mixed_ood,6,24,7,7,7,7,0,0,1,7
before_fix,eval_flow_mixed_ood,6,25,7,7,7,7,0,0,1,9
before_fix,eval_flow_mixed_ood,6,26,7,7,7,7,0,0,1,12
before_fix,eval_flow_mixed_ood,6,27,7,7,7,7,0,0,1,13
before_fix,eval_flow_mixed_ood,6,28,7,7,7,7,0,0,1,15
before_fix,eval_flow_mixed_ood,6,29,7,7,7,7,0,0,1,16
before_fix,eval_flow_mixed_ood,6,30,7,7,7,7,0,0,1,17
before_fix,eval_flow_mixed_ood,6,31,7,7,7,7,0,0,0,17
before_fix,eval_flow_mixed_ood,6,32,7,7,7,7,0,0,1,18
before_fix,eval_flow_mixed_ood,6,33,7,7,7,7,0,0,1,19
before_fix,eval_flow_mixed_ood,6,34,7,7,7,7,0,0,1,20
before_fix,eval_flow_mixed_ood,6,35,7,7,7,7,0,0,1,21
before_fix,eval_flow_mixed_ood,6,36,7,7,7,7,0,0,0,21
before_fix,eval_flow_mixed_ood,6,37,7,7,7,7,0,0,1,22
before_fix,eval_flow_mixed_ood,6,38,7,7,7,7,0,0,0,22
before_fix,eval_flow_mixed_ood,6,39,7,7,7,7,0,0,0,22
before_fix,eval_flow_mixed_ood,6,40,7,7,7,7,0,0,0,22
before_fix,eval_flow_mixed_ood,6,41,7,7,7,7,0,0,0,22
before_fix,eval_flow_mixed_ood,6,42,7,7,7,7,0,0,0,22
before_fix,eval_flow_mixed_ood,6,43,7,7,7,7,0,0,0,22
before_fix,eval_flow_mixed_ood,6,44,7,7,7,7,0,0,0,22
before_fix,eval_flow_mixed_ood,6,45,7,7,7,7,0,0,0,22
before_fix,eval_flow_mixed_ood,6,46,7,7,7,7,0,0,1,23
before_fix,eval_flow_mixed_ood,6,47,7,7,7,7,0,0,1,24
before_fix,eval_flow_mixed_ood,6,48,7,7,7,7,0,0,1,25
before_fix,eval_flow_mixed_ood,6,49,7,7,7,7,0,0,0,25
before_fix,eval_flow_mixed_ood,6,50,7,7,7,7,0,0,0,25
before_fix,eval_flow_mixed_ood,6,51,7,7,7,7,0,0,0,25
before_fix,eval_flow_mixed_ood,6,52,7,7,7,7,0,0,0,25
before_fix,eval_flow_mixed_ood,6,53,7,7,7,7,0,0,0,25
before_fix,eval_flow_mixed_ood,6,54,7,7,7,7,0,0,0,25
before_fix,eval_flow_mixed_ood,6,55,7,7,7,7,0,0,0,25
before_fix,eval_flow_mixed_ood,6,56,7,7,7,7,0,0,1,26
before_fix,eval_flow_mixed_ood,6,57,7,7,7,7,0,0,1,28
before_fix,eval_flow_mixed_ood,6,58,7,7,7,7,0,0,0,28
before_fix,eval_flow_mixed_ood,6,59,7,7,7,7,0,0,1,29
before_fix,eval_flow_mixed_ood,6,60,7,7,7,7,0,0,0,29
