item,command,returncode,output,stage,variant,training_seed,timestamp
nproc_all,nproc --all,0,16,validate_only,decouple_nk_obs,1,2026-05-17 13:30:35
taskset_current_process,taskset -pc 9704,0,pid 9704's current affinity list: 0-15,validate_only,decouple_nk_obs,1,2026-05-17 13:30:35
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.5Gi        53Gi       0.0Ki       4.4Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_nk_obs,1,2026-05-17 13:30:35
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",validate_only,decouple_nk_obs,1,2026-05-17 13:30:35
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_nk_obs,1,2026-05-17 13:30:35
nproc,nproc,0,1,validate_only,decouple_nk_obs,2,2026-05-17 13:30:39
nproc_all,nproc --all,0,16,validate_only,decouple_nk_obs,2,2026-05-17 13:30:39
taskset_current_process,taskset -pc 9748,0,pid 9748's current affinity list: 0-15,validate_only,decouple_nk_obs,2,2026-05-17 13:30:39
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.5Gi        53Gi       0.0Ki       4.4Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_nk_obs,2,2026-05-17 13:30:39
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",validate_only,decouple_nk_obs,2,2026-05-17 13:30:39
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_nk_obs,2,2026-05-17 13:30:39
nproc,nproc,0,1,validate_only,decouple_nk_gpsi,0,2026-05-17 13:30:42
nproc_all,nproc --all,0,16,validate_only,decouple_nk_gpsi,0,2026-05-17 13:30:42
taskset_current_process,taskset -pc 9784,0,pid 9784's current affinity list: 0-15,validate_only,decouple_nk_gpsi,0,2026-05-17 13:30:42
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.4Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_nk_gpsi,0,2026-05-17 13:30:42
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",validate_only,decouple_nk_gpsi,0,2026-05-17 13:30:42
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_nk_gpsi,0,2026-05-17 13:30:42
nproc,nproc,0,1,validate_only,decouple_nk_gpsi,1,2026-05-17 13:30:46
nproc_all,nproc --all,0,16,validate_only,decouple_nk_gpsi,1,2026-05-17 13:30:46
taskset_current_process,taskset -pc 9809,0,pid 9809's current affinity list: 0-15,validate_only,decouple_nk_gpsi,1,2026-05-17 13:30:46
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.4Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_nk_gpsi,1,2026-05-17 13:30:46
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",validate_only,decouple_nk_gpsi,1,2026-05-17 13:30:46
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_nk_gpsi,1,2026-05-17 13:30:46
nproc,nproc,0,1,validate_only,decouple_nk_gpsi,2,2026-05-17 13:30:49
nproc_all,nproc --all,0,16,validate_only,decouple_nk_gpsi,2,2026-05-17 13:30:49
taskset_current_process,taskset -pc 9819,0,pid 9819's current affinity list: 0-15,validate_only,decouple_nk_gpsi,2,2026-05-17 13:30:49
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.4Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_nk_gpsi,2,2026-05-17 13:30:49
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",validate_only,decouple_nk_gpsi,2,2026-05-17 13:30:49
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_nk_gpsi,2,2026-05-17 13:30:49
nproc,nproc,0,1,validate_only,decouple_deepsets_obs,0,2026-05-17 13:30:53
nproc_all,nproc --all,0,16,validate_only,decouple_deepsets_obs,0,2026-05-17 13:30:53
taskset_current_process,taskset -pc 9830,0,pid 9830's current affinity list: 0-15,validate_only,decouple_deepsets_obs,0,2026-05-17 13:30:53
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.4Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_deepsets_obs,0,2026-05-17 13:30:53
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",validate_only,decouple_deepsets_obs,0,2026-05-17 13:30:53
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_deepsets_obs,0,2026-05-17 13:30:53
nproc,nproc,0,1,validate_only,decouple_deepsets_obs,1,2026-05-17 13:30:57
nproc_all,nproc --all,0,16,validate_only,decouple_deepsets_obs,1,2026-05-17 13:30:57
taskset_current_process,taskset -pc 9855,0,pid 9855's current affinity list: 0-15,validate_only,decouple_deepsets_obs,1,2026-05-17 13:30:57
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.4Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_deepsets_obs,1,2026-05-17 13:30:57
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",validate_only,decouple_deepsets_obs,1,2026-05-17 13:30:57
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_deepsets_obs,1,2026-05-17 13:30:57
nproc,nproc,0,1,validate_only,decouple_deepsets_obs,2,2026-05-17 13:31:00
nproc_all,nproc --all,0,16,validate_only,decouple_deepsets_obs,2,2026-05-17 13:31:00
taskset_current_process,taskset -pc 9865,0,pid 9865's current affinity list: 0-15,validate_only,decouple_deepsets_obs,2,2026-05-17 13:31:00
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.4Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_deepsets_obs,2,2026-05-17 13:31:00
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",validate_only,decouple_deepsets_obs,2,2026-05-17 13:31:00
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_deepsets_obs,2,2026-05-17 13:31:00
nproc,nproc,0,1,validate_only,decouple_deepsets_gpsi,0,2026-05-17 13:31:04
nproc_all,nproc --all,0,16,validate_only,decouple_deepsets_gpsi,0,2026-05-17 13:31:04
taskset_current_process,taskset -pc 9877,0,pid 9877's current affinity list: 0-15,validate_only,decouple_deepsets_gpsi,0,2026-05-17 13:31:04
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.4Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_deepsets_gpsi,0,2026-05-17 13:31:04
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",validate_only,decouple_deepsets_gpsi,0,2026-05-17 13:31:04
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_deepsets_gpsi,0,2026-05-17 13:31:04
nproc,nproc,0,1,validate_only,decouple_deepsets_gpsi,1,2026-05-17 13:31:07
nproc_all,nproc --all,0,16,validate_only,decouple_deepsets_gpsi,1,2026-05-17 13:31:07
taskset_current_process,taskset -pc 9887,0,pid 9887's current affinity list: 0-15,validate_only,decouple_deepsets_gpsi,1,2026-05-17 13:31:07
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.4Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_deepsets_gpsi,1,2026-05-17 13:31:07
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",validate_only,decouple_deepsets_gpsi,1,2026-05-17 13:31:07
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_deepsets_gpsi,1,2026-05-17 13:31:07
nproc,nproc,0,1,validate_only,decouple_deepsets_gpsi,2,2026-05-17 13:31:11
nproc_all,nproc --all,0,16,validate_only,decouple_deepsets_gpsi,2,2026-05-17 13:31:11
taskset_current_process,taskset -pc 9912,0,pid 9912's current affinity list: 0-15,validate_only,decouple_deepsets_gpsi,2,2026-05-17 13:31:11
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.4Gi        53Gi       0.0Ki       4.4Gi        57Gi
Swap:             0B          0B          0B",validate_only,decouple_deepsets_gpsi,2,2026-05-17 13:31:11
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",validate_only,decouple_deepsets_gpsi,2,2026-05-17 13:31:11
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",validate_only,decouple_deepsets_gpsi,2,2026-05-17 13:31:11
nproc,nproc,0,1,train_preflight,decouple_nk_obs,0,2026-05-17 13:31:15
nproc_all,nproc --all,0,16,train_preflight,decouple_nk_obs,0,2026-05-17 13:31:15
taskset_current_process,taskset -pc 9935,0,pid 9935's current affinity list: 0-15,train_preflight,decouple_nk_obs,0,2026-05-17 13:31:15
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.9Gi        53Gi       0.0Ki       4.4Gi        57Gi
Swap:             0B          0B          0B",train_preflight,decouple_nk_obs,0,2026-05-17 13:31:15
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",train_preflight,decouple_nk_obs,0,2026-05-17 13:31:15
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",train_preflight,decouple_nk_obs,0,2026-05-17 13:31:15
nproc,nproc,0,1,train_preflight,decouple_nk_obs,1,2026-05-17 13:31:16
nproc_all,nproc --all,0,16,train_preflight,decouple_nk_obs,1,2026-05-17 13:31:16
taskset_current_process,taskset -pc 9944,0,pid 9944's current affinity list: 0-15,train_preflight,decouple_nk_obs,1,2026-05-17 13:31:16
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       5.3Gi        53Gi       0.0Ki       4.4Gi        56Gi
Swap:             0B          0B          0B",train_preflight,decouple_nk_obs,1,2026-05-17 13:31:16
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",train_preflight,decouple_nk_obs,1,2026-05-17 13:31:16
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",train_preflight,decouple_nk_obs,1,2026-05-17 13:31:16
nproc,nproc,0,1,train_preflight,decouple_nk_obs,2,2026-05-17 13:31:17
nproc_all,nproc --all,0,16,train_preflight,decouple_nk_obs,2,2026-05-17 13:31:17
taskset_current_process,taskset -pc 9953,0,pid 9953's current affinity list: 0-15,train_preflight,decouple_nk_obs,2,2026-05-17 13:31:17
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       5.5Gi        52Gi       0.0Ki       4.4Gi        56Gi
Swap:             0B          0B          0B",train_preflight,decouple_nk_obs,2,2026-05-17 13:31:17
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",train_preflight,decouple_nk_obs,2,2026-05-17 13:31:17
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",train_preflight,decouple_nk_obs,2,2026-05-17 13:31:17
nproc,nproc,0,1,train_preflight,decouple_nk_gpsi,0,2026-05-17 13:31:19
nproc_all,nproc --all,0,16,train_preflight,decouple_nk_gpsi,0,2026-05-17 13:31:19
taskset_current_process,taskset -pc 9968,0,pid 9968's current affinity list: 0-15,train_preflight,decouple_nk_gpsi,0,2026-05-17 13:31:19
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       6.1Gi        52Gi       0.0Ki       4.4Gi        56Gi
Swap:             0B          0B          0B",train_preflight,decouple_nk_gpsi,0,2026-05-17 13:31:19
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",train_preflight,decouple_nk_gpsi,0,2026-05-17 13:31:19
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",train_preflight,decouple_nk_gpsi,0,2026-05-17 13:31:19
nproc,nproc,0,1,train_preflight,decouple_nk_gpsi,1,2026-05-17 13:31:19
nproc_all,nproc --all,0,16,train_preflight,decouple_nk_gpsi,1,2026-05-17 13:31:19
taskset_current_process,taskset -pc 9983,0,pid 9983's current affinity list: 0-15,train_preflight,decouple_nk_gpsi,1,2026-05-17 13:31:19
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       6.1Gi        52Gi       0.0Ki       4.4Gi        56Gi
Swap:             0B          0B          0B",train_preflight,decouple_nk_gpsi,1,2026-05-17 13:31:19
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",train_preflight,decouple_nk_gpsi,1,2026-05-17 13:31:19
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",train_preflight,decouple_nk_gpsi,1,2026-05-17 13:31:19
nproc,nproc,0,1,train_preflight,decouple_nk_gpsi,2,2026-05-17 13:31:21
nproc_all,nproc --all,0,16,train_preflight,decouple_nk_gpsi,2,2026-05-17 13:31:21
taskset_current_process,taskset -pc 9998,0,pid 9998's current affinity list: 0-15,train_preflight,decouple_nk_gpsi,2,2026-05-17 13:31:21
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       6.3Gi        52Gi       0.0Ki       4.4Gi        55Gi
Swap:             0B          0B          0B",train_preflight,decouple_nk_gpsi,2,2026-05-17 13:31:21
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",train_preflight,decouple_nk_gpsi,2,2026-05-17 13:31:21
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",train_preflight,decouple_nk_gpsi,2,2026-05-17 13:31:21
nproc,nproc,0,1,train_preflight,decouple_deepsets_obs,0,2026-05-17 13:36:22
nproc_all,nproc --all,0,16,train_preflight,decouple_deepsets_obs,0,2026-05-17 13:36:22
taskset_current_process,taskset -pc 10157,0,pid 10157's current affinity list: 0-15,train_preflight,decouple_deepsets_obs,0,2026-05-17 13:36:22
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       7.0Gi        51Gi       0.0Ki       4.4Gi        55Gi
Swap:             0B          0B          0B",train_preflight,decouple_deepsets_obs,0,2026-05-17 13:36:22
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",train_preflight,decouple_deepsets_obs,0,2026-05-17 13:36:22
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",train_preflight,decouple_deepsets_obs,0,2026-05-17 13:36:22
nproc,nproc,0,1,train_preflight,decouple_deepsets_obs,1,2026-05-17 13:36:23
nproc_all,nproc --all,0,16,train_preflight,decouple_deepsets_obs,1,2026-05-17 13:36:23
taskset_current_process,taskset -pc 10166,0,pid 10166's current affinity list: 0-15,train_preflight,decouple_deepsets_obs,1,2026-05-17 13:36:23
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       7.1Gi        51Gi       0.0Ki       4.4Gi        54Gi
Swap:             0B          0B          0B",train_preflight,decouple_deepsets_obs,1,2026-05-17 13:36:23
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",train_preflight,decouple_deepsets_obs,1,2026-05-17 13:36:23
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",train_preflight,decouple_deepsets_obs,1,2026-05-17 13:36:23
nproc,nproc,0,1,train_preflight,decouple_deepsets_obs,2,2026-05-17 14:36:28
nproc_all,nproc --all,0,16,train_preflight,decouple_deepsets_obs,2,2026-05-17 14:36:28
taskset_current_process,taskset -pc 11990,0,pid 11990's current affinity list: 0-15,train_preflight,decouple_deepsets_obs,2,2026-05-17 14:36:28
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       4.8Gi        53Gi       0.0Ki       4.5Gi        57Gi
Swap:             0B          0B          0B",train_preflight,decouple_deepsets_obs,2,2026-05-17 14:36:28
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",train_preflight,decouple_deepsets_obs,2,2026-05-17 14:36:28
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",train_preflight,decouple_deepsets_obs,2,2026-05-17 14:36:28
nproc,nproc,0,1,train_preflight,decouple_deepsets_gpsi,0,2026-05-17 14:36:29
nproc_all,nproc --all,0,16,train_preflight,decouple_deepsets_gpsi,0,2026-05-17 14:36:29
taskset_current_process,taskset -pc 11999,0,pid 11999's current affinity list: 0-15,train_preflight,decouple_deepsets_gpsi,0,2026-05-17 14:36:29
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       5.3Gi        53Gi       0.0Ki       4.5Gi        56Gi
Swap:             0B          0B          0B",train_preflight,decouple_deepsets_gpsi,0,2026-05-17 14:36:29
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",train_preflight,decouple_deepsets_gpsi,0,2026-05-17 14:36:29
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",train_preflight,decouple_deepsets_gpsi,0,2026-05-17 14:36:29
nproc,nproc,0,1,train_preflight,decouple_deepsets_gpsi,1,2026-05-17 14:36:30
nproc_all,nproc --all,0,16,train_preflight,decouple_deepsets_gpsi,1,2026-05-17 14:36:30
taskset_current_process,taskset -pc 12008,0,pid 12008's current affinity list: 0-15,train_preflight,decouple_deepsets_gpsi,1,2026-05-17 14:36:30
free_h,free -h,0,"total        used        free      shared  buff/cache   available
Mem:            62Gi       5.4Gi        52Gi       0.0Ki       4.5Gi        56Gi
Swap:             0B          0B          0B",train_preflight,decouple_deepsets_gpsi,1,2026-05-17 14:36:30
df_root,df -h /,0,"Filesystem      Size  Used Avail Use% Mounted on
overlay          79G  9.8G   66G  13% /",train_preflight,decouple_deepsets_gpsi,1,2026-05-17 14:36:30
python_cpu_affinity,python runtime,0,"{""CUDA_VISIBLE_DEVICES"": """", ""MKL_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""hostname"": ""8a4832b5251c"", ""os_cpu_count"": 16, ""sched_affinity"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""sched_affinity_count"": 16}",train_preflight,decouple_deepsets_gpsi,1,2026-05-17 14:36:30
